Fecha,Periodo,Region,Indicador,Valor,Frecuencia,Serie_Original
2016-01-01,2016-Q1,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2016-04-01,2016-Q2,AND,GOB_COR,6.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2016-07-01,2016-Q3,AND,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2016-10-01,2016-Q4,AND,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2017-01-01,2017-Q1,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2017-04-01,2017-Q2,AND,GOB_COR,11.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2017-07-01,2017-Q3,AND,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2017-10-01,2017-Q4,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2018-01-01,2018-Q1,AND,GOB_COR,4.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2018-04-01,2018-Q2,AND,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2018-07-01,2018-Q3,AND,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2018-10-01,2018-Q4,AND,GOB_COR,6.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2019-01-01,2019-Q1,AND,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2019-04-01,2019-Q2,AND,GOB_COR,3.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2019-07-01,2019-Q3,AND,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2019-10-01,2019-Q4,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2020-01-01,2020-Q1,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2020-04-01,2020-Q2,AND,GOB_COR,2.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2020-07-01,2020-Q3,AND,GOB_COR,7.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2020-10-01,2020-Q4,AND,GOB_COR,9.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2021-01-01,2021-Q1,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2021-04-01,2021-Q2,AND,GOB_COR,10.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2021-07-01,2021-Q3,AND,GOB_COR,2.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2021-10-01,2021-Q4,AND,GOB_COR,7.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2022-01-01,2022-Q1,AND,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2022-04-01,2022-Q2,AND,GOB_COR,2.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2022-07-01,2022-Q3,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2022-10-01,2022-Q4,AND,GOB_COR,8.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2023-01-01,2023-Q1,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2023-04-01,2023-Q2,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2023-07-01,2023-Q3,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2023-10-01,2023-Q4,AND,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2024-01-01,2024-Q1,AND,GOB_COR,2.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2024-04-01,2024-Q2,AND,GOB_COR,5.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2024-07-01,2024-Q3,AND,GOB_COR,2.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2024-10-01,2024-Q4,AND,GOB_COR,3.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2025-01-01,2025-Q1,AND,GOB_COR,3.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2025-04-01,2025-Q2,AND,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2025-07-01,2025-Q3,AND,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2016-01-01,2016-Q1,ARA,GOB_COR,2.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2016-04-01,2016-Q2,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2016-07-01,2016-Q3,ARA,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2016-10-01,2016-Q4,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2017-01-01,2017-Q1,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2017-04-01,2017-Q2,ARA,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2017-07-01,2017-Q3,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2017-10-01,2017-Q4,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2018-01-01,2018-Q1,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2018-04-01,2018-Q2,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2018-07-01,2018-Q3,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2018-10-01,2018-Q4,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2019-01-01,2019-Q1,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2019-04-01,2019-Q2,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2019-07-01,2019-Q3,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2019-10-01,2019-Q4,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2020-01-01,2020-Q1,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2020-04-01,2020-Q2,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2020-07-01,2020-Q3,ARA,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2020-10-01,2020-Q4,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2021-01-01,2021-Q1,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2021-04-01,2021-Q2,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2021-07-01,2021-Q3,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2021-10-01,2021-Q4,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2022-01-01,2022-Q1,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2022-04-01,2022-Q2,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2022-07-01,2022-Q3,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2022-10-01,2022-Q4,ARA,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2023-01-01,2023-Q1,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2023-04-01,2023-Q2,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2023-07-01,2023-Q3,ARA,GOB_COR,1.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
2023-10-01,2023-Q4,ARA,GOB_COR,0.0,Trimestral,CGPJ_Actividad Judicial contra la Corrupción
