Fecha,Periodo,Region,Indicador,Valor,Frecuencia,Serie_Original
2004-01-01,2004-ANUAL,AND,EDU_ABA,39.4,Anual,EDU_ABA
2005-01-01,2005-ANUAL,AND,EDU_ABA,38.0,Anual,EDU_ABA
2006-01-01,2006-ANUAL,AND,EDU_ABA,38.0,Anual,EDU_ABA
2007-01-01,2007-ANUAL,AND,EDU_ABA,37.1,Anual,EDU_ABA
2008-01-01,2008-ANUAL,AND,EDU_ABA,37.9,Anual,EDU_ABA
2009-01-01,2009-ANUAL,AND,EDU_ABA,37.2,Anual,EDU_ABA
2010-01-01,2010-ANUAL,AND,EDU_ABA,34.6,Anual,EDU_ABA
2011-01-01,2011-ANUAL,AND,EDU_ABA,32.1,Anual,EDU_ABA
2012-01-01,2012-ANUAL,AND,EDU_ABA,28.8,Anual,EDU_ABA
2013-01-01,2013-ANUAL,AND,EDU_ABA,28.7,Anual,EDU_ABA
2014-01-01,2014-ANUAL,AND,EDU_ABA,27.7,Anual,EDU_ABA
2015-01-01,2015-ANUAL,AND,EDU_ABA,24.9,Anual,EDU_ABA
2016-01-01,2016-ANUAL,AND,EDU_ABA,23.1,Anual,EDU_ABA
2017-01-01,2017-ANUAL,AND,EDU_ABA,23.5,Anual,EDU_ABA
2018-01-01,2018-ANUAL,AND,EDU_ABA,21.9,Anual,EDU_ABA
2019-01-01,2019-ANUAL,AND,EDU_ABA,21.6,Anual,EDU_ABA
2020-01-01,2020-ANUAL,AND,EDU_ABA,21.8,Anual,EDU_ABA
2021-01-01,2021-ANUAL,AND,EDU_ABA,17.7,Anual,EDU_ABA
2022-01-01,2022-ANUAL,AND,EDU_ABA,15.5,Anual,EDU_ABA
2023-01-01,2023-ANUAL,AND,EDU_ABA,16.9,Anual,EDU_ABA
2024-01-01,2024-ANUAL,AND,EDU_ABA,15.5,Anual,EDU_ABA
2004-01-01,2004-ANUAL,ARA,EDU_ABA,23.8,Anual,EDU_ABA
2005-01-01,2005-ANUAL,ARA,EDU_ABA,23.4,Anual,EDU_ABA
2006-01-01,2006-ANUAL,ARA,EDU_ABA,24.6,Anual,EDU_ABA
