ESTU,CCAA,SCORE_POLITICO_BRUTO,SCORE_MATERIAL_BRUTO,INDICE_ANCLAJE,INDICE_DESAFECCION_FINAL,N_MUESTRA,FECHA,CCAA_NOMBRE
3226.0,13.0,26.54166666666667,37.33333333333333,16.165413533834588,22.375,400,2018-10,Madrid
3226.0,14.0,26.55038759689922,47.86821705426356,26.74418604651163,26.627906976744185,86,2018-10,Murcia
3226.0,15.0,26.984126984126977,36.507936507936506,33.333333333333336,29.523809523809526,42,2018-10,Navarra
3226.0,16.0,24.537037037037035,40.85648148148148,26.428571428571427,25.50925925925926,144,2018-10,País Vasco
3226.0,17.0,24.999999999999996,40.0,28.94736842105263,26.0,20,2018-10,La Rioja
3231.0,1.0,22.49846531614487,45.30386740331492,27.808988764044944,24.585635359116022,543,2018-11,Andalucía
3231.0,2.0,21.17647058823529,43.137254901960794,14.814814814814815,18.509803921568626,85,2018-11,Aragón
3231.0,3.0,17.777777777777775,46.88888888888889,25.0,20.533333333333335,75,2018-11,Asturias
3231.0,4.0,31.060606060606062,38.888888888888886,33.333333333333336,31.666666666666668,66,2018-11,Baleares
3231.0,5.0,18.308080808080803,51.89393939393939,23.46153846153846,20.227272727272727,132,2018-11,Canarias
3231.0,6.0,23.333333333333332,40.416666666666664,15.384615384615385,20.0,40,2018-11,Cantabria
3231.0,7.0,27.735368956743,37.6590330788804,19.615384615384617,24.427480916030536,131,2018-11,Castilla-La Mancha
3231.0,8.0,22.41715399610136,39.57115009746588,20.679012345679013,21.55945419103314,171,2018-11,Castilla y León
3231.0,9.0,27.802197802197803,32.71062271062271,27.666666666666668,27.67032967032967,455,2018-11,Cataluña
3231.0,10.0,23.14814814814815,44.93464052287582,20.13422818791946,21.884531590413943,306,2018-11,C. Valenciana
3231.0,11.0,20.175438596491226,47.14912280701754,20.394736842105264,20.263157894736842,76,2018-11,Extremadura
3231.0,12.0,23.044217687074827,50.255102040816325,21.57894736842105,22.568027210884352,196,2018-11,Galicia
3231.0,13.0,27.210884353741495,35.45918367346939,18.848167539267017,23.877551020408163,392,2018-11,Madrid
3231.0,14.0,20.73643410852713,51.16279069767442,18.023255813953487,19.651162790697676,86,2018-11,Murcia
3231.0,15.0,27.235772357723572,44.3089430894309,48.75,35.6910569105691,41,2018-11,Navarra
3231.0,16.0,21.17117117117117,40.09009009009008,27.862595419847327,23.64864864864865,148,2018-11,País Vasco
3231.0,17.0,34.920634920634924,42.06349206349206,47.5,39.36507936507936,21,2018-11,La Rioja
3234.0,1.0,18.41620626151013,45.027624309392266,26.872659176029963,21.792510742786988,543,2018-12,Andalucía
3234.0,2.0,25.882352941176464,38.23529411764705,18.452380952380953,22.980392156862745,85,2018-12,Aragón
3234.0,3.0,18.444444444444443,47.11111111111112,39.436619718309856,26.533333333333335,75,2018-12,Asturias
3234.0,4.0,26.767676767676765,44.44444444444445,26.923076923076923,26.86868686868687,66,2018-12,Baleares
3234.0,5.0,15.530303030303031,57.70202020202021,14.84375,15.126262626262625,132,2018-12,Canarias
3234.0,6.0,24.999999999999996,39.58333333333333,18.75,22.5,40,2018-12,Cantabria
3234.0,7.0,28.947368421052634,35.08771929824561,24.427480916030536,27.142857142857142,133,2018-12,Castilla-La Mancha
3234.0,8.0,22.48062015503876,40.697674418604656,15.789473684210526,19.767441860465116,172,2018-12,Castilla y León
3234.0,9.0,25.69141193595342,33.73362445414847,22.087912087912088,24.294032023289663,458,2018-12,Cataluña
3234.0,10.0,20.120614035087716,46.107456140350884,22.71186440677966,21.173245614035086,304,2018-12,C. Valenciana
3234.0,11.0,18.42105263157895,56.140350877192986,17.333333333333332,18.07017543859649,76,2018-12,Extremadura
3234.0,12.0,18.79251700680272,50.25510204081632,22.513089005235603,20.187074829931973,196,2018-12,Galicia
3234.0,13.0,26.549413735343382,32.28643216080402,15.012722646310433,21.959798994974875,398,2018-12,Madrid
3234.0,14.0,18.21705426356589,50.19379844961241,26.19047619047619,21.31782945736434,86,2018-12,Murcia
3234.0,15.0,27.777777777777775,44.04761904761905,26.829268292682926,27.142857142857142,42,2018-12,Navarra
3234.0,16.0,19.144144144144143,42.79279279279279,21.428571428571427,20.27027027027027,148,2018-12,País Vasco
3234.0,17.0,24.999999999999996,35.83333333333333,39.473684210526315,31.0,20,2018-12,La Rioja
3238.0,1.0,22.43707796193984,40.761203192142425,23.440453686200378,22.80540208717004,543,2019-01,Andalucía
3238.0,2.0,26.66666666666667,33.921568627450974,20.833333333333332,24.235294117647058,85,2019-01,Aragón
3238.0,3.0,19.999999999999996,48.8888888888889,32.432432432432435,24.8,75,2019-01,Asturias
3238.0,4.0,28.03030303030303,42.424242424242415,26.153846153846153,27.12121212121212,66,2019-01,Baleares
3238.0,5.0,18.671679197994987,48.24561403508772,25.1937984496124,21.07769423558897,133,2019-01,Canarias
3238.0,6.0,27.083333333333332,43.333333333333336,21.62162162162162,24.25,40,2019-01,Cantabria
3238.0,7.0,25.06265664160401,39.473684210526315,24.21875,25.06265664160401,133,2019-01,Castilla-La Mancha
3238.0,8.0,20.05813953488372,40.31007751937984,19.94047619047619,20.0968992248062,172,2019-01,Castilla y León
3238.0,9.0,25.998547567175017,30.537400145243282,22.787610619469028,24.822076978939723,459,2019-01,Cataluña
3238.0,10.0,19.95614035087719,43.80482456140351,19.0,19.539473684210527,304,2019-01,C. Valenciana
3238.0,11.0,16.666666666666664,48.68421052631579,26.0,20.263157894736842,76,2019-01,Extremadura
3238.0,12.0,22.534013605442173,50.08503401360545,20.81081081081081,21.44557823129252,196,2019-01,Galicia
3238.0,13.0,25.81453634085213,35.756056808688385,18.229166666666668,22.75689223057644,399,2019-01,Madrid
3238.0,14.0,20.114942528735632,45.97701149425287,24.404761904761905,21.724137931034484,87,2019-01,Murcia
3238.0,15.0,22.22222222222222,50.39682539682539,28.75,24.285714285714285,42,2019-01,Navarra
3238.0,16.0,17.22972972972973,45.04504504504505,22.99270072992701,19.39189189189189,148,2019-01,País Vasco
3238.0,17.0,24.6031746031746,43.65079365079365,36.8421052631579,30.0,21,2019-01,La Rioja
3240.0,1.0,20.7716049382716,44.907407407407405,25.609756097560975,22.67283950617284,540,2019-02,Andalucía
3240.0,2.0,30.3921568627451,33.33333333333333,17.46987951807229,25.372549019607842,85,2019-02,Aragón
3240.0,3.0,18.01801801801802,50.90090090090091,26.71232876712329,21.35135135135135,74,2019-02,Asturias
3240.0,4.0,22.849462365591396,43.27956989247311,40.16393442622951,29.838709677419356,62,2019-02,Baleares
3240.0,5.0,15.049751243781095,51.99004975124378,13.636363636363637,14.402985074626866,134,2019-02,Canarias
3240.0,6.0,17.916666666666664,44.583333333333336,15.384615384615385,16.75,40,2019-02,Cantabria
3240.0,7.0,21.052631578947366,43.233082706766915,21.153846153846153,20.902255639097746,133,2019-02,Castilla-La Mancha
3240.0,8.0,18.42105263157895,40.5458089668616,26.785714285714285,21.57894736842105,171,2019-02,Castilla y León
3240.0,9.0,23.325974981604123,35.32008830022075,22.494432071269486,23.002207505518765,453,2019-02,Cataluña
3240.0,10.0,19.8781838316722,48.117386489479514,19.865319865319865,19.944629014396455,301,2019-02,C. Valenciana
3240.0,11.0,14.035087719298243,63.81578947368421,14.666666666666666,14.3859649122807,76,2019-02,Extremadura
3240.0,12.0,20.663265306122447,50.08503401360545,30.670103092783506,24.642857142857142,196,2019-02,Galicia
3240.0,13.0,25.71548821548821,36.658249158249156,16.709183673469386,22.045454545454547,396,2019-02,Madrid
3240.0,14.0,19.731800766283524,52.49042145593869,24.096385542168676,21.03448275862069,87,2019-02,Murcia
3240.0,15.0,24.12280701754386,51.754385964912274,39.189189189189186,30.263157894736842,38,2019-02,Navarra
3240.0,16.0,19.707207207207205,39.752252252252255,22.857142857142858,20.78828828828829,148,2019-02,País Vasco
3240.0,17.0,24.166666666666664,34.166666666666664,19.444444444444443,22.166666666666664,20,2019-02,La Rioja
3247.0,1.0,21.476715686274506,52.389705882352935,19.496268656716417,20.59436274509804,544,2019-05,Andalucía
3247.0,2.0,23.33333333333333,48.43137254901961,11.30952380952381,18.470588235294116,85,2019-05,Aragón
3247.0,3.0,13.288288288288289,59.23423423423424,13.571428571428571,13.108108108108109,74,2019-05,Asturias
3247.0,4.0,27.52525252525252,46.71717171717171,20.76923076923077,24.696969696969695,66,2019-05,Baleares
3247.0,5.0,13.930348258706466,61.81592039800994,13.385826771653543,13.681592039800995,134,2019-05,Canarias
3247.0,6.0,15.833333333333334,54.58333333333333,15.384615384615385,15.5,40,2019-05,Cantabria
3247.0,7.0,20.580808080808076,50.25252525252526,11.83206106870229,17.045454545454547,132,2019-05,Castilla-La Mancha
3247.0,8.0,19.68810916179337,50.19493177387915,12.574850299401197,16.881091617933723,171,2019-05,Castilla y León
3247.0,9.0,23.076923076923077,43.18681318681319,15.688487584650114,20.21978021978022,455,2019-05,Cataluña
3247.0,10.0,20.437158469945352,50.98360655737705,12.37458193979933,17.37704918032787,305,2019-05,C. Valenciana
3247.0,11.0,19.07894736842105,60.08771929824562,13.157894736842104,16.710526315789473,76,2019-05,Extremadura
3247.0,12.0,23.109965635738824,55.24054982817869,17.77777777777778,21.116838487972505,194,2019-05,Galicia
3247.0,13.0,21.877584780810587,44.78908188585608,13.51010101010101,18.46980976013234,403,2019-05,Madrid
3247.0,14.0,20.881226053639843,54.9808429118774,22.093023255813954,21.417624521072796,87,2019-05,Murcia
3247.0,15.0,23.170731707317074,50.81300813008129,17.073170731707318,20.73170731707317,41,2019-05,Navarra
3247.0,16.0,23.015873015873012,49.77324263038548,21.785714285714285,22.471655328798185,147,2019-05,País Vasco
3247.0,17.0,23.015873015873016,50.0,15.0,20.476190476190474,21,2019-05,La Rioja
3252.0,1.0,22.375690607734807,53.28422344996931,26.915708812260537,24.082259054634743,543,2019-06,Andalucía
3252.0,2.0,21.764705882352942,43.33333333333333,28.205128205128204,23.72549019607843,85,2019-06,Aragón
3252.0,3.0,22.747747747747745,50.225225225225216,29.166666666666668,25.0,74,2019-06,Asturias
3252.0,4.0,24.242424242424242,41.666666666666664,31.25,26.96969696969697,66,2019-06,Baleares
3252.0,5.0,13.333333333333334,60.53333333333333,18.181818181818183,15.04,125,2019-06,Canarias
3252.0,6.0,19.166666666666664,50.83333333333333,17.105263157894736,18.0,40,2019-06,Cantabria
3252.0,7.0,24.43609022556391,46.11528822055138,18.702290076335878,22.030075187969924,133,2019-06,Castilla-La Mancha
3252.0,8.0,22.058823529411764,48.529411764705884,23.225806451612904,22.64705882352941,170,2019-06,Castilla y León
3252.0,9.0,24.691358024691354,39.2883079157589,22.898230088495577,24.03776325344953,459,2019-06,Cataluña
3252.0,10.0,22.204125950054287,51.68295331161781,20.198675496688743,21.357220412595005,307,2019-06,C. Valenciana
3252.0,11.0,19.078947368421048,60.5263157894737,4.605263157894737,13.289473684210526,76,2019-06,Extremadura
3252.0,12.0,20.962199312714773,51.63230240549829,27.63157894736842,23.573883161512025,194,2019-06,Galicia
3252.0,13.0,22.360764754779716,44.38902743142145,13.350125944584383,18.76974231088944,401,2019-06,Madrid
3252.0,14.0,19.54022988505747,51.724137931034484,26.19047619047619,21.915708812260533,87,2019-06,Murcia
3252.0,15.0,20.94017094017094,46.15384615384615,39.189189189189186,27.777777777777782,39,2019-06,Navarra
3252.0,16.0,15.296803652968034,57.534246575342465,20.863309352517987,17.671232876712327,146,2019-06,País Vasco
3252.0,17.0,21.05263157894737,41.228070175438596,33.333333333333336,25.263157894736842,19,2019-06,La Rioja
3261.0,1.0,29.085573061476673,47.2505406240346,23.015137472968792,26.657398826073525,1079,2019-09,Andalucía
3261.0,2.0,29.019607843137255,48.92156862745099,22.619047619047613,26.470588235294116,170,2019-09,Aragón
3261.0,3.0,25.727069351230426,52.68456375838926,19.574944071588362,23.2662192393736,149,2019-09,Asturias
3261.0,4.0,33.07086614173228,38.582677165354326,25.328083989501312,29.973753280839897,127,2019-09,Baleares
3261.0,5.0,24.04479578392622,53.75494071146245,15.61264822134387,20.67193675889328,253,2019-09,Canarias
3261.0,6.0,31.875,46.875,20.416666666666664,27.291666666666668,80,2019-09,Cantabria
3261.0,7.0,27.232704402515722,44.40251572327045,23.076923076923077,25.471698113207548,265,2019-09,Castilla-La Mancha
3261.0,8.0,33.38264299802761,42.455621301775146,29.426310583580612,31.82445759368836,338,2019-09,Castilla y León
3261.0,9.0,29.637841832963783,35.77235772357723,22.524020694752398,26.79231337767923,902,2019-09,Cataluña
3261.0,10.0,24.31917211328976,46.92265795206971,21.249318057828695,23.11002178649237,612,2019-09,C. Valenciana
3261.0,11.0,23.951434878587193,51.21412803532008,17.66004415011037,21.434878587196465,151,2019-09,Extremadura
3261.0,12.0,28.320479862896313,51.88517566409597,23.393316195372744,26.349614395886885,389,2019-09,Galicia
3261.0,13.0,29.282700421940927,39.345991561181435,16.87790452049007,24.33755274261603,790,2019-09,Madrid
3261.0,14.0,24.662813102119458,54.8169556840077,31.310211946050092,27.321772639691712,173,2019-09,Murcia
3261.0,15.0,30.666666666666668,44.0,28.153153153153156,29.688888888888886,75,2019-09,Navarra
3261.0,16.0,24.18630751964085,47.474747474747474,26.295045045045043,24.99438832772166,297,2019-09,País Vasco
3261.0,17.0,30.180180180180184,32.43243243243243,27.027027027027028,28.91891891891892,37,2019-09,La Rioja
3267.0,1.0,23.75832053251408,51.28008192524321,15.226337448559669,20.37890424987199,651,2019-11,Andalucía
3267.0,2.0,22.66666666666667,47.000000000000014,14.250000000000002,19.3,200,2019-11,Aragón
3267.0,3.0,25.249999999999996,51.91666666666667,19.666666666666664,23.016666666666666,200,2019-11,Asturias
3267.0,4.0,25.515463917525764,47.59450171821306,25.945017182130577,25.68728522336769,194,2019-11,Baleares
3267.0,5.0,18.10810810810811,56.03603603603604,14.234234234234235,16.558558558558556,185,2019-11,Canarias
3267.0,6.0,21.250000000000004,47.91666666666668,15.250000000000005,18.85000000000001,200,2019-11,Cantabria
3267.0,7.0,23.996509598603847,48.42931937172776,15.167548500881834,20.54101221640489,191,2019-11,Castilla-La Mancha
3267.0,8.0,23.33333333333333,47.65151515151515,18.56060606060606,21.42424242424242,220,2019-11,Castilla y León
3267.0,9.0,28.612059158134237,37.74175199089875,15.439497716894975,23.34470989761092,586,2019-11,Cataluña
3267.0,10.0,25.719120135363784,45.5160744500846,15.518707482993198,21.658206429780034,394,2019-11,C. Valenciana
3267.0,11.0,16.919191919191917,59.17508417508415,8.08080808080808,13.383838383838382,198,2019-11,Extremadura
3267.0,12.0,24.266666666666666,50.800000000000004,16.666666666666668,21.226666666666667,250,2019-11,Galicia
3267.0,13.0,22.642118863049102,42.89405684754523,17.216828478964402,20.458656330749356,516,2019-11,Madrid
3267.0,14.0,20.833333333333332,53.47222222222223,17.79513888888889,19.618055555555557,192,2019-11,Murcia
3267.0,15.0,25.09803921568627,50.588235294117645,13.214990138067058,20.313725490196077,170,2019-11,Navarra
3267.0,16.0,18.03418803418803,51.96581196581195,16.75213675213675,17.52136752136752,195,2019-11,País Vasco
3267.0,17.0,23.670212765957448,45.12411347517731,21.187943262411345,22.677304964539008,188,2019-11,La Rioja
3271.0,1.0,26.43455834945197,51.353965183752415,23.710509348807218,25.344938749194068,517,2020-01,Andalucía
3271.0,2.0,27.450980392156858,40.98039215686274,19.999999999999996,24.470588235294116,85,2020-01,Aragón
3271.0,3.0,23.198198198198195,57.207207207207205,35.13513513513514,27.972972972972972,74,2020-01,Asturias
3271.0,4.0,27.77777777777777,53.28282828282828,31.69191919191919,29.343434343434343,66,2020-01,Baleares
3271.0,5.0,21.021021021021017,57.2072072072072,21.246246246246244,21.111111111111107,111,2020-01,Canarias
3271.0,6.0,27.5,42.5,14.166666666666666,22.166666666666664,40,2020-01,Cantabria
3271.0,7.0,26.136363636363637,50.378787878787875,23.04292929292929,24.898989898989896,132,2020-01,Castilla-La Mancha
3271.0,8.0,28.921568627450977,45.49019607843137,23.529411764705884,26.764705882352942,170,2020-01,Castilla y León
3271.0,9.0,30.14652014652015,39.81684981684982,17.985347985347982,25.28205128205128,455,2020-01,Cataluña
3271.0,10.0,25.6030701754386,46.76535087719298,16.858552631578945,22.105263157894736,304,2020-01,C. Valenciana
3271.0,11.0,20.614035087719298,56.359649122807014,20.833333333333332,20.70175438596491,76,2020-01,Extremadura
3271.0,12.0,23.195876288659793,50.0,22.121993127147764,22.76632302405498,194,2020-01,Galicia
3271.0,13.0,28.230452674897116,40.82304526748972,16.152263374485596,23.399176954732507,405,2020-01,Madrid
3271.0,14.0,21.17647058823529,53.33333333333334,23.431372549019606,22.078431372549016,85,2020-01,Murcia
3271.0,15.0,23.75,44.58333333333333,20.416666666666664,22.416666666666664,40,2020-01,Navarra
3271.0,16.0,20.833333333333332,46.41203703703704,18.634259259259256,19.953703703703706,144,2020-01,País Vasco
3271.0,17.0,26.19047619047619,38.095238095238095,32.93650793650794,28.888888888888886,21,2020-01,La Rioja
3273.0,1.0,24.62686567164179,54.07338308457712,23.02549751243781,23.9863184079602,536,2020-02,Andalucía
3273.0,2.0,29.80392156862745,44.50980392156863,13.137254901960782,23.137254901960784,85,2020-02,Aragón
3273.0,3.0,29.054054054054053,45.945945945945944,22.2972972972973,26.35135135135135,74,2020-02,Asturias
3273.0,4.0,21.464646464646464,59.595959595959606,30.934343434343432,25.25252525252525,66,2020-02,Baleares
3273.0,5.0,22.97979797979798,55.80808080808081,18.24494949494949,21.085858585858585,132,2020-02,Canarias
3273.0,6.0,28.333333333333332,47.083333333333336,14.375,22.75,40,2020-02,Cantabria
3273.0,7.0,26.136363636363637,48.35858585858586,20.45454545454545,23.863636363636363,132,2020-02,Castilla-La Mancha
3273.0,8.0,23.976608187134502,49.41520467836257,21.24756335282651,22.884990253411303,171,2020-02,Castilla y León
3273.0,9.0,24.739583333333332,42.857142857142854,17.503720238095237,21.845238095238095,448,2020-02,Cataluña
3273.0,10.0,24.466891133557798,45.90347923681257,16.161616161616163,21.144781144781145,297,2020-02,C. Valenciana
3273.0,11.0,20.833333333333332,51.09649122807018,16.995614035087716,19.298245614035086,76,2020-02,Extremadura
3273.0,12.0,21.90721649484536,52.83505154639175,21.391752577319583,21.701030927835046,194,2020-02,Galicia
3273.0,13.0,27.694859038142617,45.52238805970149,16.397180762852404,23.17578772802653,402,2020-02,Madrid
3273.0,14.0,19.379844961240305,62.015503875968996,19.961240310077518,19.612403100775193,86,2020-02,Murcia
3273.0,15.0,19.444444444444443,43.65079365079365,37.103174603174594,26.507936507936506,42,2020-02,Navarra
3273.0,16.0,19.29223744292237,49.77168949771689,21.46118721461187,20.15981735159817,146,2020-02,País Vasco
3273.0,17.0,26.666666666666664,40.0,14.583333333333332,21.833333333333332,20,2020-02,La Rioja
3277.0,1.0,22.54901960784314,53.462009803921575,22.717524509803923,22.616421568627448,544,2020-03,Andalucía
3277.0,2.0,25.882352941176478,54.31372549019609,18.43137254901961,22.901960784313726,85,2020-03,Aragón
3277.0,3.0,24.54954954954955,48.64864864864866,17.905405405405403,21.891891891891888,74,2020-03,Asturias
3277.0,4.0,23.77049180327869,48.63387978142076,37.295081967213115,29.180327868852462,61,2020-03,Baleares
3277.0,5.0,24.525745257452577,52.57452574525744,19.57994579945799,22.547425474254744,123,2020-03,Canarias
3277.0,6.0,31.666666666666664,42.083333333333336,14.166666666666668,24.666666666666664,40,2020-03,Cantabria
3277.0,7.0,25.563909774436098,48.24561403508773,19.047619047619055,22.95739348370928,133,2020-03,Castilla-La Mancha
3277.0,8.0,21.696252465483234,51.08481262327416,21.055226824457595,21.439842209072978,169,2020-03,Castilla y León
3277.0,9.0,22.743013772061236,42.72406550682817,17.682442259000698,20.718785166837023,1409,2020-03,Cataluña
3277.0,10.0,20.930232558139537,52.04872646733112,14.479512735326692,18.349944629014395,301,2020-03,C. Valenciana
3277.0,11.0,15.753424657534243,56.84931506849316,16.210045662100455,15.936073059360728,73,2020-03,Extremadura
3277.0,12.0,19.32989690721649,57.56013745704466,22.637457044673532,20.65292096219931,194,2020-03,Galicia
3277.0,13.0,24.93765586034913,47.630922693266825,17.871986699916878,22.111388196176225,401,2020-03,Madrid
3277.0,14.0,22.489959839357414,51.60642570281124,28.112449799196778,24.73895582329316,83,2020-03,Murcia
3277.0,15.0,21.428571428571434,49.20634920634921,18.84920634920635,20.396825396825395,42,2020-03,Navarra
3277.0,16.0,14.977477477477475,49.88738738738738,15.82207207207207,15.315315315315312,148,2020-03,País Vasco
3277.0,17.0,15.07936507936508,42.06349206349207,15.476190476190478,15.23809523809524,21,2020-03,La Rioja
3279.0,1.0,18.44036697247706,33.76146788990825,12.140672782874617,15.920489296636084,545,2020-04,Andalucía
3279.0,2.0,25.438596491228072,25.6578947368421,17.982456140350877,22.456140350877195,76,2020-04,Aragón
3279.0,3.0,15.765765765765767,36.48648648648648,8.333333333333332,12.79279279279279,74,2020-04,Asturias
3279.0,4.0,15.885416666666664,33.59375,12.760416666666666,14.635416666666664,64,2020-04,Baleares
3279.0,5.0,17.27053140096618,34.05797101449275,12.198067632850242,15.241545893719804,138,2020-04,Canarias
3279.0,6.0,21.666666666666664,34.58333333333333,7.5,16.0,40,2020-04,Cantabria
3279.0,7.0,16.165413533834588,33.08270676691728,7.142857142857143,12.556390977443609,133,2020-04,Castilla-La Mancha
3279.0,8.0,19.397363465160073,33.9924670433145,13.27683615819209,16.949152542372882,177,2020-04,Castilla y León
3279.0,9.0,22.101449275362317,29.891304347826082,10.72463768115942,17.55072463768116,460,2020-04,Cataluña
3279.0,10.0,18.267108167770417,30.29801324503311,9.87858719646799,14.911699779249448,302,2020-04,C. Valenciana
3279.0,11.0,17.333333333333332,33.111111111111114,15.777777777777773,16.71111111111111,75,2020-04,Extremadura
3279.0,12.0,18.290598290598293,34.87179487179487,10.512820512820513,15.179487179487179,195,2020-04,Galicia
3279.0,13.0,19.69330104923325,30.831315577078286,11.05730427764326,16.238902340597253,413,2020-04,Madrid
3279.0,14.0,20.0,37.64705882352941,7.450980392156862,14.980392156862747,85,2020-04,Murcia
3279.0,15.0,13.565891472868215,37.5968992248062,6.976744186046511,10.930232558139533,43,2020-04,Navarra
3279.0,16.0,17.897091722595075,33.557046979865774,10.06711409395973,14.765100671140939,149,2020-04,País Vasco
3279.0,17.0,20.634920634920633,29.365079365079364,15.079365079365077,18.41269841269841,21,2020-04,La Rioja
3281.0,1.0,20.27092404450895,36.64731494920174,12.48185776487663,17.15529753265602,689,2020-05,Andalucía
3281.0,2.0,24.285714285714292,36.19047619047618,13.49206349206349,19.968253968253972,105,2020-05,Aragón
3281.0,3.0,21.598639455782312,36.73469387755102,14.795918367346939,18.877551020408163,98,2020-05,Asturias
3281.0,4.0,17.063492063492063,35.714285714285715,10.912698412698413,14.603174603174605,84,2020-05,Baleares
3281.0,5.0,18.441814595660745,38.8560157790927,12.623274161735699,16.114398422090726,169,2020-05,Canarias
3281.0,6.0,24.468085106382976,31.205673758865245,8.865248226950353,18.22695035460993,47,2020-05,Cantabria
3281.0,7.0,22.662601626016258,31.80894308943089,11.991869918699186,18.39430894308943,164,2020-05,Castilla-La Mancha
3281.0,8.0,18.16143497757847,35.12705530642751,13.527653213751869,16.307922272047833,223,2020-05,Castilla y León
3281.0,9.0,20.833333333333332,32.16324200913242,10.131278538812785,16.552511415525114,584,2020-05,Cataluña
3281.0,10.0,21.611253196930946,32.566069906223355,11.67945439045183,17.638533674339303,391,2020-05,C. Valenciana
3281.0,11.0,16.666666666666668,38.775510204081634,10.544217687074829,14.217687074829934,98,2020-05,Extremadura
3281.0,12.0,23.278236914600544,36.29476584022038,12.741046831955922,19.063360881542703,242,2020-05,Galicia
3281.0,13.0,21.33204633204633,33.68725868725869,9.266409266409264,16.505791505791507,518,2020-05,Madrid
3281.0,14.0,20.030581039755347,35.62691131498471,10.091743119266052,16.05504587155963,109,2020-05,Murcia
3281.0,15.0,18.154761904761905,36.904761904761905,15.178571428571429,16.964285714285715,56,2020-05,Navarra
3281.0,16.0,17.025089605734763,39.157706093189965,13.530465949820787,15.627240143369175,186,2020-05,País Vasco
3281.0,17.0,20.51282051282051,36.53846153846153,18.589743589743588,19.74358974358974,26,2020-05,La Rioja
3283.0,1.0,20.255474452554747,30.04866180048662,14.476885644768856,17.944038929440392,548,2020-06,Andalucía
3283.0,2.0,21.17647058823529,31.372549019607842,12.352941176470587,17.647058823529417,85,2020-06,Aragón
3283.0,3.0,17.099567099567096,37.012987012987004,11.038961038961034,14.675324675324672,77,2020-06,Asturias
3283.0,4.0,20.28985507246377,30.19323671497585,21.256038647342994,20.676328502415465,69,2020-06,Baleares
3283.0,5.0,20.740740740740733,31.481481481481474,14.567901234567897,18.2716049382716,135,2020-06,Canarias
3283.0,6.0,17.5,34.16666666666667,22.083333333333336,19.333333333333332,40,2020-06,Cantabria
3283.0,7.0,22.99270072992701,32.72506082725061,18.734793187347933,21.28953771289538,137,2020-06,Castilla-La Mancha
3283.0,8.0,23.98843930635839,29.094412331406556,17.148362235067438,21.252408477842007,173,2020-06,Castilla y León
3283.0,9.0,22.281449893390192,30.135039090262975,13.53944562899787,18.784648187633262,469,2020-06,Cataluña
3283.0,10.0,19.29260450160772,31.56484458735263,12.218649517684888,16.463022508038588,311,2020-06,C. Valenciana
3283.0,11.0,18.859649122807014,28.508771929824558,15.131578947368418,17.368421052631575,76,2020-06,Extremadura
3283.0,12.0,21.072319201995015,31.69160432252702,15.606816292601827,18.886118038237736,802,2020-06,Galicia
3283.0,13.0,22.800645682001615,31.920903954802267,13.64003228410008,19.136400322841002,413,2020-06,Madrid
3283.0,14.0,17.248062015503873,26.162790697674414,17.441860465116275,17.325581395348834,86,2020-06,Murcia
3283.0,15.0,16.66666666666667,32.24637681159421,11.231884057971017,14.49275362318841,46,2020-06,Navarra
3283.0,16.0,18.155935173017962,33.727551467367505,17.520805957074025,17.901883486640386,761,2020-06,País Vasco
3283.0,17.0,20.833333333333325,28.333333333333318,25.83333333333333,22.83333333333333,20,2020-06,La Rioja
3288.0,1.0,12.643678160919539,32.72837265577738,15.245009074410163,13.68421052631579,551,2020-07,Andalucía
3288.0,2.0,12.359550561797754,26.779026217228463,17.41573033707865,14.38202247191011,89,2020-07,Aragón
3288.0,3.0,7.87037037037037,38.19444444444444,17.59259259259259,11.759259259259258,72,2020-07,Asturias
3288.0,4.0,17.142857142857142,28.09523809523809,17.619047619047617,17.333333333333332,70,2020-07,Baleares
3288.0,5.0,11.642156862745098,30.26960784313725,15.808823529411764,13.308823529411764,136,2020-07,Canarias
3288.0,6.0,13.565891472868215,32.17054263565891,15.503875968992249,14.341085271317832,43,2020-07,Cantabria
3288.0,7.0,7.268170426065162,30.95238095238095,13.157894736842104,9.62406015037594,133,2020-07,Castilla-La Mancha
3288.0,8.0,12.865497076023392,33.62573099415204,16.86159844054581,14.463937621832358,171,2020-07,Castilla y León
3288.0,9.0,17.849462365591396,29.498207885304662,16.523297491039425,17.31899641577061,465,2020-07,Cataluña
3288.0,10.0,14.737406216505894,28.349410503751344,16.18435155412647,15.316184351554123,311,2020-07,C. Valenciana
3288.0,11.0,12.719298245614034,32.23684210526316,14.473684210526315,13.421052631578945,76,2020-07,Extremadura
3288.0,12.0,10.204081632653061,34.26870748299319,16.581632653061224,12.755102040816327,196,2020-07,Galicia
3288.0,13.0,13.680387409200968,29.620661824051655,13.962873284907182,13.793381759483452,413,2020-07,Madrid
3288.0,14.0,10.515873015873016,28.968253968253965,14.484126984126982,12.103174603174603,84,2020-07,Murcia
3288.0,15.0,13.821138211382113,26.829268292682926,17.479674796747968,15.284552845528454,41,2020-07,Navarra
3288.0,16.0,12.333333333333332,35.22222222222222,12.444444444444443,12.377777777777776,150,2020-07,País Vasco
3288.0,17.0,14.285714285714286,23.80952380952381,23.80952380952381,18.095238095238095,21,2020-07,La Rioja
