Periodo,AUX_EDA_ESP,AUX_EDA_AND,AUX_EDA_ARA,AUX_EDA_AST,AUX_EDA_BAL,AUX_EDA_CAN,AUX_EDA_CANT,AUX_EDA_CAT,AUX_EDA_CLM,AUX_EDA_CYL,AUX_EDA_EXT,AUX_EDA_GAL,AUX_EDA_MAD,AUX_EDA_MUR,AUX_EDA_NAV,AUX_EDA_PV,AUX_EDA_RIO,AUX_EDA_VAL,AUX_POB_ESP,AUX_POB_AND,AUX_POB_ARA,AUX_POB_AST,AUX_POB_BAL,AUX_POB_CAN,AUX_POB_CANT,AUX_POB_CAT,AUX_POB_CLM,AUX_POB_CYL,AUX_POB_EXT,AUX_POB_GAL,AUX_POB_MAD,AUX_POB_MUR,AUX_POB_NAV,AUX_POB_PV,AUX_POB_RIO,AUX_POB_VAL,ECO_COL_sal_ESP,ECO_COL_sal_AND,ECO_COL_sal_ARA,ECO_COL_sal_AST,ECO_COL_sal_BAL,ECO_COL_sal_CAN,ECO_COL_sal_CANT,ECO_COL_sal_CAT,ECO_COL_sal_CLM,ECO_COL_sal_CYL,ECO_COL_sal_EXT,ECO_COL_sal_GAL,ECO_COL_sal_MAD,ECO_COL_sal_MUR,ECO_COL_sal_NAV,ECO_COL_sal_PV,ECO_COL_sal_RIO,ECO_COL_sal_VAL,ECO_PIBpc_ESP,ECO_PIBpc_AND,ECO_PIBpc_ARA,ECO_PIBpc_AST,ECO_PIBpc_BAL,ECO_PIBpc_CAN,ECO_PIBpc_CANT,ECO_PIBpc_CAT,ECO_PIBpc_CLM,ECO_PIBpc_CYL,ECO_PIBpc_EXT,ECO_PIBpc_GAL,ECO_PIBpc_MAD,ECO_PIBpc_MUR,ECO_PIBpc_NAV,ECO_PIBpc_PV,ECO_PIBpc_RIO,ECO_PIBpc_VAL,EDU_SUP_ESP,EDU_SUP_AND,EDU_SUP_ARA,EDU_SUP_AST,EDU_SUP_BAL,EDU_SUP_CAN,EDU_SUP_CANT,EDU_SUP_CAT,EDU_SUP_CLM,EDU_SUP_CYL,EDU_SUP_EXT,EDU_SUP_GAL,EDU_SUP_MAD,EDU_SUP_MUR,EDU_SUP_NAV,EDU_SUP_PV,EDU_SUP_RIO,EDU_SUP_VAL,INV_IED_ESP,INV_IED_AND,INV_IED_ARA,INV_IED_AST,INV_IED_BAL,INV_IED_CAN,INV_IED_CANT,INV_IED_CAT,INV_IED_CLM,INV_IED_CYL,INV_IED_EXT,INV_IED_GAL,INV_IED_MAD,INV_IED_MUR,INV_IED_NAV,INV_IED_PV,INV_IED_RIO,INV_IED_VAL,LIB_SEX_ESP,LIB_SEX_AND,LIB_SEX_ARA,LIB_SEX_AST,LIB_SEX_BAL,LIB_SEX_CAN,LIB_SEX_CANT,LIB_SEX_CAT,LIB_SEX_CLM,LIB_SEX_CYL,LIB_SEX_EXT,LIB_SEX_GAL,LIB_SEX_MAD,LIB_SEX_MUR,LIB_SEX_NAV,LIB_SEX_PV,LIB_SEX_RIO,LIB_SEX_VAL,SAL_SAT_enlazado_ESP,SAL_SAT_enlazado_AND,SAL_SAT_enlazado_ARA,SAL_SAT_enlazado_AST,SAL_SAT_enlazado_BAL,SAL_SAT_enlazado_CAN,SAL_SAT_enlazado_CANT,SAL_SAT_enlazado_CAT,SAL_SAT_enlazado_CLM,SAL_SAT_enlazado_CYL,SAL_SAT_enlazado_EXT,SAL_SAT_enlazado_GAL,SAL_SAT_enlazado_MAD,SAL_SAT_enlazado_MUR,SAL_SAT_enlazado_NAV,SAL_SAT_enlazado_PV,SAL_SAT_enlazado_RIO,SAL_SAT_enlazado_VAL,SEG_BAL_ESP,SEG_BAL_AND,SEG_BAL_ARA,SEG_BAL_AST,SEG_BAL_BAL,SEG_BAL_CAN,SEG_BAL_CANT,SEG_BAL_CAT,SEG_BAL_CLM,SEG_BAL_CYL,SEG_BAL_EXT,SEG_BAL_GAL,SEG_BAL_MAD,SEG_BAL_MUR,SEG_BAL_NAV,SEG_BAL_PV,SEG_BAL_RIO,SEG_BAL_VAL,SEG_CRI_ESP,SEG_CRI_AND,SEG_CRI_ARA,SEG_CRI_AST,SEG_CRI_BAL,SEG_CRI_CAN,SEG_CRI_CANT,SEG_CRI_CAT,SEG_CRI_CLM,SEG_CRI_CYL,SEG_CRI_EXT,SEG_CRI_GAL,SEG_CRI_MAD,SEG_CRI_MUR,SEG_CRI_NAV,SEG_CRI_PV,SEG_CRI_RIO,SEG_CRI_VAL,VID_PAR_ESP,VID_PAR_AND,VID_PAR_ARA,VID_PAR_AST,VID_PAR_BAL,VID_PAR_CAN,VID_PAR_CANT,VID_PAR_CAT,VID_PAR_CLM,VID_PAR_CYL,VID_PAR_EXT,VID_PAR_GAL,VID_PAR_MAD,VID_PAR_MUR,VID_PAR_NAV,VID_PAR_PV,VID_PAR_RIO,VID_PAR_VAL,ECO_RBHpc_ESP,ECO_RBHpc_AND,ECO_RBHpc_ARA,ECO_RBHpc_AST,ECO_RBHpc_BAL,ECO_RBHpc_CAN,ECO_RBHpc_CANT,ECO_RBHpc_CAT,ECO_RBHpc_CLM,ECO_RBHpc_CYL,ECO_RBHpc_EXT,ECO_RBHpc_GAL,ECO_RBHpc_MAD,ECO_RBHpc_MUR,ECO_RBHpc_NAV,ECO_RBHpc_PV,ECO_RBHpc_RIO,ECO_RBHpc_VAL
2000Q2,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000Q3,39.814749120355,36.58826649484867,43.18120941648803,42.91762798571213,37.24798196465868,35.46851739668659,40.92422962572441,39.8900564491633,40.48092496489761,41.6529697625135,39.36526111003516,42.00425033465806,38.02688207394299,35.54291042642647,40.97191599225461,40.64766261674095,40.60027257470462,38.70308199872623,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000Q4,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001Q1,38.8295591201419,36.22243006680655,42.98954366637526,42.91405132426614,38.03937228403096,36.02832736418744,41.40509316008826,39.90626805435505,40.75864629286859,43.06352042154466,39.47631417703426,42.21894495123337,39.10373137698762,36.59703219765711,39.91134659043635,41.84787279498723,40.24270572823627,38.87022448165848,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001Q2,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001Q3,40.23188783897229,36.48027864001932,42.49246771319356,42.39433385686114,37.88639686866201,36.27194319286888,40.67179206122056,39.6272609782241,39.13953124302481,42.24127414421133,39.20041959600863,41.62201129878732,38.71624732243497,36.17759429522781,40.57125055047759,41.17781731283482,41.83248514855388,39.00863937039482,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001Q4,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002Q1,40.10140184856004,38.6444736506301,44.19371678772983,46.32404113085175,40.80063990488846,38.73435144183768,45.47606888775994,42.16565917477296,41.30003922658357,43.59812452216105,42.02603909931337,44.39106545744301,39.29853269819137,38.19818330458398,44.00612665315434,42.65873613097293,45.99398844414379,40.23790627606999,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002Q2,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002Q3,39.90099717733983,38.29918669372086,43.70282891347483,46.44168990139736,40.39621545628746,37.58484939594861,45.28870494275424,41.43019268298823,41.8780975599206,44.49267374435475,41.96952829566162,45.56531384230288,39.23240670334626,39.1696536716909,43.98565958418074,42.99243216069129,47.58471875985979,40.11908922654358,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002Q4,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003Q1,40.66485882692818,37.18030968765151,44.28074347394265,46.82041753045504,40.89497818532841,38.94699154337556,45.77824298688267,40.88198135939802,41.73467625948377,45.83973137518193,42.57677358313217,44.70494359210098,39.81611407710699,38.5708447001473,44.05040671817565,42.03636368051913,46.92461470573814,40.40089012848564,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003Q2,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003Q3,40.38169711605799,38.65046151103767,43.9013375813153,45.24692583018493,41.12807131322716,38.23036251098948,45.74868462590761,41.5191618781715,42.48837484658147,45.06450803069404,41.62462262804965,44.69599791311865,39.28762938182104,39.0790698579589,44.71285114845981,42.74119591163511,47.069296313657,39.88132723752514,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003Q4,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004Q1,41.23962903189999,37.72562585207353,44.41176762766489,45.72232101506059,40.99797676507215,37.95703541827272,45.08979716539021,41.22983070408979,41.73137848162812,45.84240175799439,42.32672693292778,44.0227745696414,39.44557781252583,38.11561244078336,43.83796576396753,43.17774640364422,46.7232956964526,40.72322909884616,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004Q2,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004Q3,41.23424701668817,38.87553140753048,45.21172822422163,45.97109249625937,40.61101820985309,37.65514935864852,44.86968626306937,40.78147747275116,41.12912189605376,45.34929019949053,42.93113188218702,44.02004911542805,40.26304919035212,38.34030939876184,44.24410754747834,44.19202460372067,46.66836190445122,40.18072488184666,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004Q4,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005Q1,39.94330105777088,38.44036328043827,44.37112867004089,45.62654711697393,40.64665302224041,38.35843578069421,45.71298303103826,40.68408563837369,41.68699140550977,45.42673131179023,43.16583366634042,45.3225629806544,39.59331170015054,39.27925190174256,44.70228542681065,43.32857088067595,48.0070724430897,40.03692918461911,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005Q2,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005Q3,40.84236471361153,38.16647515035553,44.44133005873196,47.02792910962957,40.79074298108841,38.67660721795681,45.69378466018364,41.15138748899027,42.01074573252004,44.82491493118771,42.79294540514851,44.75885438128819,40.00443631704644,38.28387593727057,44.2489551258652,43.71130183443306,47.24617855813619,40.61822501474477,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005Q4,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006Q1,39.18800582669145,38.25873375780064,45.66405051232564,46.78372242482075,40.86440063656588,38.78034082737938,45.33852700221089,40.85157227829903,41.20923141529989,46.14919291930922,42.82877100826198,45.26828093116468,40.06629119325278,38.88361418011287,45.28654586601411,44.78521203180593,46.87460001535941,40.37964431232705,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006Q2,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006Q3,40.46268563593434,38.78832755843251,44.17938143358464,47.43521617112382,41.16564705934103,39.43460583303183,46.18633715928921,41.5347699962188,41.31102461139822,45.88358990659307,42.48025313596136,44.89790603116462,40.27649634585456,38.88254810679682,44.52202863261854,43.68352849532616,47.12202569061208,38.97844749940104,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006Q4,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007Q1,41.24915465596772,39.43072094876004,43.91361559408733,46.8980541874479,41.28433449740599,38.27649622341148,47.94095922648074,40.98958314738622,42.85632377572346,44.91769233025071,43.31782892659752,45.10103560644807,39.69106924817221,38.73537608646281,43.79848657900474,44.09059533425192,46.87460444978659,39.59788454242219,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007Q2,,,,,,,,,,,,,,,,,,,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007Q3,40.93438196862291,38.87287483645599,44.68310530229638,47.2654956828422,41.48421267368325,39.17291767929677,45.96507178332022,41.2459782128014,41.63199278911938,45.12930459510034,43.3996767808966,45.56332247708354,39.92146132537261,38.463096229177,44.89260670978242,43.48454715982727,47.0434801298171,40.85626328334019,46486621.0,8276017.0,1344184.0,1077103.0,1083683.0,2045168.0,588518.0,7463471.0,2084470.0,2547408.0,1099605.0,2772457.0,6373532.0,1453545.0,633017.0,2179532.0,319939.0,4989631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
